Problem,Kind,Instance,Solver,Status,Time,Objective,Score,Score Incomplete,Score Area
warehouse,MIN,olal41,or-tools_cp-sat-ls-free,S,1200000,127507,8,8,1040161.3951617006
warehouse,MIN,olal41,picatsat-free,S,1200000,137827,7,7,1085920.3199236058
warehouse,MIN,olal41,pumpkin-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,olal41,qiuqi-mixsolver-free,S,1200000,109753,10,10,833048.1291520245
warehouse,MIN,olal41,sabori_csp-free,S,1200000,110359,9,9,761155.1504558184
warehouse,MIN,olal41,scip-free,S,1200000,79839,18,18,669861.1849961802
warehouse,MIN,olal41,sicstus_prolog-free,S,1200000,80710,17,17,566755.8747160683
warehouse,MIN,olal41,thornbill-free,S,1200000,87395,12,12,591045.412319837
warehouse,MIN,olal41,yuck-free,S,1200000,65353,21,21,534798.4426075885
warehouse,MIN,olil4,atlantis-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,olil4,cbc-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,olil4,choco-solver__cp_-free,S,1200000,68309,17,17,689315.4032468884
warehouse,MIN,olil4,choco-solver__cp_lcg_-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,olil4,chuffed-free,S,1200000,74509,15,15,672711.9256602204
warehouse,MIN,olil4,cp_optimizer-free,S,1200000,54334,19,19,592326.4067893531
warehouse,MIN,olil4,cplex-free,S,1200000,101772,6,6,923069.25
warehouse,MIN,olil4,crusher-free,ERR, , ,0,0,1200000
warehouse,MIN,olil4,gecode-fd,S,1200000,74316,16,16,668120.1989647388
warehouse,MIN,olil4,gecode___scheduling_portfolio__experimental_-free,S,1200000,75092,14,14,681811.4731678697
warehouse,MIN,olil4,gurobi_12-free,S,1200000,34446,25,25,393908.5139470636
warehouse,MIN,olil4,highs-free,S,1200000,40069,24,24,1035353.2059085643
warehouse,MIN,olil4,huub-free,S,1200000,49152,23,23,534723.7295472773
warehouse,MIN,olil4,huub__difference_logic_-free,S,1200000,49200,22,22,546835.9687713513
warehouse,MIN,olil4,jacop-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,olil4,nucs-fd,S,1200000,75405,12,12,682693.805907079
warehouse,MIN,olil4,or-tools_cp-sat-free,S,1200000,53838,20,20,521498.20970353205
warehouse,MIN,olil4,or-tools_cp-sat-ls-free,S,1200000,95093,8,8,1106577.2231530175
warehouse,MIN,olil4,picatsat-free,S,1200000,100604,7,7,1034757.619975938
warehouse,MIN,olil4,pumpkin-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,olil4,qiuqi-mixsolver-free,S,1200000,95068,9,9,871472.3817247424
warehouse,MIN,olil4,sabori_csp-free,S,1200000,81285,10,10,740059.635438018
warehouse,MIN,olil4,scip-free,S,1200000,76613,11,11,775382.6737070375
warehouse,MIN,olil4,sicstus_prolog-free,S,1200000,59006,18,18,542593.6989201794
warehouse,MIN,olil4,thornbill-free,S,1200000,75261,13,13,672285.6282788224
warehouse,MIN,olil4,yuck-free,S,1200000,52784,21,21,524126.2867837092
warehouse,MIN,oly20,atlantis-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,oly20,cbc-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,oly20,choco-solver__cp_-free,S,1200000,590426,20,20,954944.3417955561
warehouse,MIN,oly20,choco-solver__cp_lcg_-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,oly20,chuffed-free,S,1200000,719345,17,17,826998.766011668
warehouse,MIN,oly20,cp_optimizer-free,S,1200000,635952,19,19,818447.4349048784
warehouse,MIN,oly20,cplex-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,oly20,crusher-free,ERR, , ,0,0,1200000
warehouse,MIN,oly20,gecode-fd,S,1200000,716809,18,18,834202.656916305
warehouse,MIN,oly20,gecode___scheduling_portfolio__experimental_-free,S,1200000,727549,12,12,860215.0555761576
warehouse,MIN,oly20,gurobi_12-free,S,1200000,155209,25,25,577638.505246774
warehouse,MIN,oly20,highs-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,oly20,huub-free,S,1200000,723495,14,14,836530.7363904968
warehouse,MIN,oly20,huub__difference_logic_-free,S,1200000,724331,13,13,838109.3170194163
warehouse,MIN,oly20,jacop-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,oly20,nucs-fd,S,1200000,722998,15,15,836301.9497211168
warehouse,MIN,oly20,or-tools_cp-sat-free,S,1200000,187914,23,23,425852.56380396767
warehouse,MIN,oly20,or-tools_cp-sat-ls-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,oly20,picatsat-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,oly20,pumpkin-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,oly20,qiuqi-mixsolver-free,S,1200000,785735,10,10,973887.5002856667
warehouse,MIN,oly20,sabori_csp-free,S,1200000,759990,11,11,897974.3152330556
warehouse,MIN,oly20,scip-free,S,1200000,187481,24,24,588638.8367583213
warehouse,MIN,oly20,sicstus_prolog-free,S,1200000,530762,21,21,680477.7214408466
warehouse,MIN,oly20,thornbill-free,S,1200000,722717,16,16,823013.661727418
warehouse,MIN,oly20,yuck-free,S,1200000,311377,22,22,725164.7442534973
warehouse,MIN,wlp02,atlantis-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp02,cbc-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp02,choco-solver__cp_-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp02,choco-solver__cp_lcg_-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp02,chuffed-free,S,1200000,201482,17,17,793152.2508707289
warehouse,MIN,wlp02,cp_optimizer-free,S,1200000,198969,19,19,819991.2287047637
warehouse,MIN,wlp02,cplex-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp02,crusher-free,ERR, , ,0,0,1200000
warehouse,MIN,wlp02,gecode-fd,S,1200000,199761,18,18,835548.2789772697
warehouse,MIN,wlp02,gecode___scheduling_portfolio__experimental_-free,S,1200000,202610,14,14,881005.2817009853
warehouse,MIN,wlp02,gurobi_12-free,S,1200000,53122,25,25,474160.5259727172
warehouse,MIN,wlp02,highs-free,S,1200000,60428,24,24,1002411.2731267234
warehouse,MIN,wlp02,huub-free,S,1200000,148615,20,20,790906.5123487646
warehouse,MIN,wlp02,huub__difference_logic_-free,S,1200000,201937,15,15,810874.1741686419
warehouse,MIN,wlp02,jacop-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp02,nucs-fd,ERR, , ,0,0,1200000
warehouse,MIN,wlp02,or-tools_cp-sat-free,S,1200000,69748,23,23,489139.3707169002
warehouse,MIN,wlp02,or-tools_cp-sat-ls-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp02,picatsat-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp02,pumpkin-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp02,qiuqi-mixsolver-free,S,1200000,228099,11,11,982010.7234723275
warehouse,MIN,wlp02,sabori_csp-free,S,1200000,223503,12,12,961617.8583466363
warehouse,MIN,wlp02,scip-free,S,1200000,204743,13,13,862963.5519387157
warehouse,MIN,wlp02,sicstus_prolog-free,S,1200000,114272,21,21,557633.2151963708
warehouse,MIN,wlp02,thornbill-free,S,1200000,201693,16,16,786566.7527129658
warehouse,MIN,wlp02,yuck-free,S,1200000,98434,22,22,510905.382655831
warehouse,MIN,wlp22,atlantis-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp22,cbc-free,ERR, , ,0,0,1200000
warehouse,MIN,wlp22,choco-solver__cp_-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp22,choco-solver__cp_lcg_-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp22,chuffed-free,S,1200000,339076,22,22,828366.030326408
warehouse,MIN,wlp22,cp_optimizer-free,S,1200000,343499,18,18,1003082.569068308
warehouse,MIN,wlp22,cplex-free,ERR, , ,0,0,1200000
warehouse,MIN,wlp22,crusher-free,ERR, , ,0,0,1200000
warehouse,MIN,wlp22,gecode-fd,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp22,gecode___scheduling_portfolio__experimental_-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp22,gurobi_12-free,ERR, , ,0,0,1200000
warehouse,MIN,wlp22,highs-free,ERR, , ,0,0,1200000
warehouse,MIN,wlp22,huub-free,S,1200000,341121,20,20,898976.286051542
warehouse,MIN,wlp22,huub__difference_logic_-free,S,1200000,341144,19,19,908533.86247888
warehouse,MIN,wlp22,jacop-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp22,nucs-fd,ERR, , ,0,0,1200000
warehouse,MIN,wlp22,or-tools_cp-sat-free,S,1200000,125128,25,25,782160.8396665367
warehouse,MIN,wlp22,or-tools_cp-sat-ls-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp22,picatsat-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp22,pumpkin-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp22,qiuqi-mixsolver-free,UNK,1200000, ,0,0,1200000
warehouse,MIN,wlp22,sabori_csp-free,ERR, , ,0,0,1200000
warehouse,MIN,wlp22,scip-free,ERR, , ,0,0,1200000
warehouse,MIN,wlp22,sicstus_prolog-free,S,1200000,180828,23,23,897363.3559999256
warehouse,MIN,wlp22,thornbill-free,S,1200000,339817,21,21,806482.7416123583
warehouse,MIN,wlp22,yuck-free,S,1200000,145076,24,24,767492.4420264021
workforce-alloc,MIN,instance_174,atlantis-free,S,1200000,45,2,13,315089.25
workforce-alloc,MIN,instance_174,cbc-free,SC,1561,45,15.924999999999999,13,1530.25
workforce-alloc,MIN,instance_174,choco-solver__cp_-free,SC,3610,45,10.471428571428572,13,3595.75
workforce-alloc,MIN,instance_174,choco-solver__cp_lcg_-free,SC,4492,45,9.264935064935065,13,4475.5
workforce-alloc,MIN,instance_174,chuffed-free,SC,1601,45,15.924999999999999,13,1601
workforce-alloc,MIN,instance_174,cp_optimizer-free,SC,1396,45,15.924999999999999,13,1396
workforce-alloc,MIN,instance_174,cplex-free,SC,1592,45,15.924999999999999,13,1559.75
workforce-alloc,MIN,instance_174,crusher-free,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_174,gecode-fd,SC,1544,45,15.924999999999999,13,1513.25
workforce-alloc,MIN,instance_174,gecode___scheduling_portfolio__experimental_-free,SC,1631,45,15.924999999999999,13,1601
workforce-alloc,MIN,instance_174,gurobi_12-free,SC,1584,45,15.924999999999999,13,1584
workforce-alloc,MIN,instance_174,highs-free,SC,1552,45,15.924999999999999,13,1520.5
workforce-alloc,MIN,instance_174,huub-free,SC,1444,45,15.924999999999999,13,1413.25
workforce-alloc,MIN,instance_174,huub__difference_logic_-free,SC,1525,45,15.924999999999999,13,1494.25
workforce-alloc,MIN,instance_174,jacop-free,SC,2402,45,12.37777777777778,13,2371.25
workforce-alloc,MIN,instance_174,nucs-fd,SC,7666,45,7.33030303030303,13,7583.5
workforce-alloc,MIN,instance_174,or-tools_cp-sat-free,SC,2007,45,12.37777777777778,13,2007
workforce-alloc,MIN,instance_174,or-tools_cp-sat-ls-free,SC,2231,45,12.37777777777778,13,2201
workforce-alloc,MIN,instance_174,picatsat-free,SC,1477,45,15.924999999999999,13,1474.75
workforce-alloc,MIN,instance_174,pumpkin-free,SC,1458,45,15.924999999999999,13,1428
workforce-alloc,MIN,instance_174,qiuqi-mixsolver-free,S,1200000,45,2,13,301220.25
workforce-alloc,MIN,instance_174,sabori_csp-free,SC,1590,45,15.924999999999999,13,1557
workforce-alloc,MIN,instance_174,scip-free,SC,1891,45,15.924999999999999,13,1861
workforce-alloc,MIN,instance_174,sicstus_prolog-free,SC,1457,45,15.924999999999999,13,1426.25
workforce-alloc,MIN,instance_174,thornbill-free,SC,1464,45,15.924999999999999,13,1433.25
workforce-alloc,MIN,instance_174,yuck-free,S,1200000,45,2,13,305255.25
workforce-alloc,MIN,instance_19,atlantis-free,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_19,cbc-free,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_19,choco-solver__cp_-free,S,1200000,12615,12,12,425479.57803943043
workforce-alloc,MIN,instance_19,choco-solver__cp_lcg_-free,S,1200000,9000,21.5,22,767644.8918400876
workforce-alloc,MIN,instance_19,chuffed-free,S,1200000,9000,21.5,22,326290.889101862
workforce-alloc,MIN,instance_19,cp_optimizer-free,S,1200000,9000,21.5,22,314910.7182365827
workforce-alloc,MIN,instance_19,cplex-free,S,1200000,21825,9,9,648654.2034501643
workforce-alloc,MIN,instance_19,crusher-free,ERR, , ,0,0,1200000
workforce-alloc,MIN,instance_19,gecode-fd,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_19,gecode___scheduling_portfolio__experimental_-free,S,1200000,9105,17,17,309282.87842278206
workforce-alloc,MIN,instance_19,gurobi_12-free,S,1200000,12630,11,11,481083.17196056957
workforce-alloc,MIN,instance_19,highs-free,S,1200000,10935,15,15,472710.49288061337
workforce-alloc,MIN,instance_19,huub-free,S,1200000,9000,21.5,22,313540.6782584885
workforce-alloc,MIN,instance_19,huub__difference_logic_-free,S,1200000,9000,21.5,22,309053.4140197152
workforce-alloc,MIN,instance_19,jacop-free,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_19,nucs-fd,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_19,or-tools_cp-sat-free,SC,119238,9000,25,22,33692.70071193866
workforce-alloc,MIN,instance_19,or-tools_cp-sat-ls-free,S,1200000,10965,14,14,355766.1204819277
workforce-alloc,MIN,instance_19,picatsat-free,S,1200000,10980,13,13,376720.7034501643
workforce-alloc,MIN,instance_19,pumpkin-free,S,1200000,9000,21.5,22,345962.84145673603
workforce-alloc,MIN,instance_19,qiuqi-mixsolver-free,S,1200000,9030,18,18,307757.2625958379
workforce-alloc,MIN,instance_19,sabori_csp-free,S,1200000,10800,16,16,442165.54846659367
workforce-alloc,MIN,instance_19,scip-free,S,1200000,18300,10,10,741339.3493975904
workforce-alloc,MIN,instance_19,sicstus_prolog-free,ERR, , ,0,0,1200000
workforce-alloc,MIN,instance_19,thornbill-free,S,1200000,36390,8,8,903486.75
workforce-alloc,MIN,instance_19,yuck-free,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_202,atlantis-free,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_202,cbc-free,S,1200000,3960,8,8,527970.544657763
workforce-alloc,MIN,instance_202,choco-solver__cp_-free,S,1200000,1125,15.5,17,319154.0050083472
workforce-alloc,MIN,instance_202,choco-solver__cp_lcg_-free,S,1200000,1125,15.5,17,335188.60141903174
workforce-alloc,MIN,instance_202,chuffed-free,S,1200000,1125,15.5,17,302913.98789649416
workforce-alloc,MIN,instance_202,cp_optimizer-free,S,1200000,1125,15.5,17,302325.7491652755
workforce-alloc,MIN,instance_202,cplex-free,S,1200000,1125,15.5,17,319132.6227045075
workforce-alloc,MIN,instance_202,crusher-free,S,1200000,5130,7,7,618789.4912353924
workforce-alloc,MIN,instance_202,gecode-fd,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_202,gecode___scheduling_portfolio__experimental_-free,S,1200000,1125,15.5,17,301292.68405676127
workforce-alloc,MIN,instance_202,gurobi_12-free,SC,1136120,1125,23.184513304848178,17,291716.19741235394
workforce-alloc,MIN,instance_202,highs-free,S,1200000,1125,15.5,17,328192.5033388982
workforce-alloc,MIN,instance_202,huub-free,S,1200000,1125,15.5,17,302618.75792988314
workforce-alloc,MIN,instance_202,huub__difference_logic_-free,S,1200000,1125,15.5,17,302027.07095158595
workforce-alloc,MIN,instance_202,jacop-free,S,1200000,10110,5,5,900915.5
workforce-alloc,MIN,instance_202,nucs-fd,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_202,or-tools_cp-sat-free,SC,108221,1125,24.4456508122103,17,29139.92445742905
workforce-alloc,MIN,instance_202,or-tools_cp-sat-ls-free,S,1200000,1125,15.5,17,302065.3843906511
workforce-alloc,MIN,instance_202,picatsat-free,SC,123265,1125,24.369835882941523,17,33686.75333889816
workforce-alloc,MIN,instance_202,pumpkin-free,S,1200000,1125,15.5,17,303845.9265442404
workforce-alloc,MIN,instance_202,qiuqi-mixsolver-free,S,1200000,1125,15.5,17,302534.1423205342
workforce-alloc,MIN,instance_202,sabori_csp-free,S,1200000,1125,15.5,17,304098.8359766277
workforce-alloc,MIN,instance_202,scip-free,S,1200000,1125,15.5,17,358805.9148580968
workforce-alloc,MIN,instance_202,sicstus_prolog-free,ERR, , ,0,0,1200000
workforce-alloc,MIN,instance_202,thornbill-free,S,1200000,8445,6,6,789741.9140233723
workforce-alloc,MIN,instance_202,yuck-free,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_24_56,atlantis-free,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_24_56,cbc-free,S,1200000,1425,15,17,438897.34210526315
workforce-alloc,MIN,instance_24_56,choco-solver__cp_-free,S,1200000,2130,8,8,343982.47039473685
workforce-alloc,MIN,instance_24_56,choco-solver__cp_lcg_-free,S,1200000,1425,15,17,331815.3486842105
workforce-alloc,MIN,instance_24_56,chuffed-free,S,1200000,1425,15,17,302650.71710526315
workforce-alloc,MIN,instance_24_56,cp_optimizer-free,S,1200000,1425,15,17,302396.8019736842
workforce-alloc,MIN,instance_24_56,cplex-free,SC,196929,1425,23.185082520725803,17,68608.68815789474
workforce-alloc,MIN,instance_24_56,crusher-free,S,1200000,5760,7,7,564390.4822368422
workforce-alloc,MIN,instance_24_56,gecode-fd,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_24_56,gecode___scheduling_portfolio__experimental_-free,S,1200000,1425,15,17,302321.21315789473
workforce-alloc,MIN,instance_24_56,gurobi_12-free,SC,41337,1425,24.487691940627418,17,14558.192763157895
workforce-alloc,MIN,instance_24_56,highs-free,S,1200000,1425,15,17,322756.8717105263
workforce-alloc,MIN,instance_24_56,huub-free,S,1200000,1425,15,17,301862.2861842105
workforce-alloc,MIN,instance_24_56,huub__difference_logic_-free,S,1200000,1425,15,17,301949.24934210523
workforce-alloc,MIN,instance_24_56,jacop-free,S,1200000,12825,5,5,900890.25
workforce-alloc,MIN,instance_24_56,nucs-fd,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_24_56,or-tools_cp-sat-free,SC,192673,1425,23.2035083641128,17,50290.55855263158
workforce-alloc,MIN,instance_24_56,or-tools_cp-sat-ls-free,S,1200000,1425,15,17,302406.4769736842
workforce-alloc,MIN,instance_24_56,picatsat-free,SC,210831,1425,23.12371717453398,17,56109.975657894734
workforce-alloc,MIN,instance_24_56,pumpkin-free,S,1200000,1425,15,17,303273.2177631579
workforce-alloc,MIN,instance_24_56,qiuqi-mixsolver-free,S,1200000,1425,15,17,302810.3427631579
workforce-alloc,MIN,instance_24_56,sabori_csp-free,S,1200000,1425,15,17,310806.3427631579
workforce-alloc,MIN,instance_24_56,scip-free,S,1200000,1425,15,17,336758.3447368421
workforce-alloc,MIN,instance_24_56,sicstus_prolog-free,ERR, , ,0,0,1200000
workforce-alloc,MIN,instance_24_56,thornbill-free,S,1200000,11460,6,6,829036.2460526316
workforce-alloc,MIN,instance_24_56,yuck-free,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_71,atlantis-free,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_71,cbc-free,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_71,choco-solver__cp_-free,S,1200000,12165,13,13,417663.3821548822
workforce-alloc,MIN,instance_71,choco-solver__cp_lcg_-free,S,1200000,12165,13,13,438754.7909652076
workforce-alloc,MIN,instance_71,chuffed-free,S,1200000,10125,19.5,21.5,328419.54741863074
workforce-alloc,MIN,instance_71,cp_optimizer-free,S,1200000,10125,19.5,21.5,311931.7842312009
workforce-alloc,MIN,instance_71,cplex-free,S,1200000,24525,9,9,713346.9478114478
workforce-alloc,MIN,instance_71,crusher-free,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_71,gecode-fd,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_71,gecode___scheduling_portfolio__experimental_-free,S,1200000,10230,16,16,304502.4747474748
workforce-alloc,MIN,instance_71,gurobi_12-free,S,1200000,12165,13,13,400630.6343995511
workforce-alloc,MIN,instance_71,highs-free,S,1200000,12165,13,13,465362.1411335578
workforce-alloc,MIN,instance_71,huub-free,SC,904966,10125,23.08375062179057,21.5,232105.10521885523
workforce-alloc,MIN,instance_71,huub__difference_logic_-free,SC,1040974,10125,22.975600941839055,21.5,265597.34371492703
workforce-alloc,MIN,instance_71,jacop-free,S,1200000,36765,8,8,899385.9609988777
workforce-alloc,MIN,instance_71,nucs-fd,UNK,1200000, ,0,0,1200000
workforce-alloc,MIN,instance_71,or-tools_cp-sat-free,SC,23926,10125,24.93095858401439,21.5,9761.323793490461
workforce-alloc,MIN,instance_71,or-tools_cp-sat-ls-free,S,1200000,10200,17,17,339262.39421997755
workforce-alloc,MIN,instance_71,picatsat-free,SC,995487,10125,23.009689852355983,21.5,270341.5134680135
workforce-alloc,MIN,instance_71,pumpkin-free,S,1200000,10125,19.5,21.5,327836.1130751964
workforce-alloc,MIN,instance_71,qiuqi-mixsolver-free,S,1200000,10125,19.5,21.5,306538.2687991021
workforce-alloc,MIN,instance_71,sabori_csp-free,S,1200000,12165,13,13,391824.23484848486
workforce-alloc,MIN,instance_71,scip-free,S,1200000,14430,10,10,484254.94500561163
workforce-alloc,MIN,instance_71,sicstus_prolog-free,ERR, , ,0,0,1200000
workforce-alloc,MIN,instance_71,thornbill-free,S,1200000,36855,7,7,902138
workforce-alloc,MIN,instance_71,yuck-free,UNK,1200000, ,0,0,1200000
zephyrus-2016,MIN,12__10__10__3,atlantis-free,S,1200000,11375,5,5,987058.1394230769
zephyrus-2016,MIN,12__10__10__3,cbc-free,SC,16392,4940,14.119913003585538,16.5,16273.5
zephyrus-2016,MIN,12__10__10__3,choco-solver__cp_-free,SC,10664,4940,15.10918179783359,16.5,5556.091346153846
zephyrus-2016,MIN,12__10__10__3,choco-solver__cp_lcg_-free,SC,5968,4940,16.893936229462547,16.5,5443.432692307692
zephyrus-2016,MIN,12__10__10__3,chuffed-free,SC,2342,4940,19.58217194991389,16.5,2342
zephyrus-2016,MIN,12__10__10__3,cp_optimizer-free,ERR, , ,0,0,1200000
zephyrus-2016,MIN,12__10__10__3,cplex-free,SC,2843,4940,19.58217194991389,16.5,2487.25
zephyrus-2016,MIN,12__10__10__3,crusher-free,UNK,1200000, ,0,0,1200000
zephyrus-2016,MIN,12__10__10__3,gecode-fd,UNK,1200000, ,0,0,1200000
zephyrus-2016,MIN,12__10__10__3,gecode___scheduling_portfolio__experimental_-free,UNK,1200000, ,0,0,1200000
zephyrus-2016,MIN,12__10__10__3,gurobi_12-free,SC,1867,4940,21.50837981518884,16.5,1723.0048076923076
zephyrus-2016,MIN,12__10__10__3,highs-free,SC,2273,4940,19.58217194991389,16.5,2084.173076923077
zephyrus-2016,MIN,12__10__10__3,huub-free,SC,1573,4940,21.50837981518884,16.5,1573
zephyrus-2016,MIN,12__10__10__3,huub__difference_logic_-free,SC,1573,4940,21.50837981518884,16.5,1573
zephyrus-2016,MIN,12__10__10__3,jacop-free,S,1200000,7540,6,6,532823.4038461539
zephyrus-2016,MIN,12__10__10__3,nucs-fd,UNK,1200000, ,0,0,1200000
zephyrus-2016,MIN,12__10__10__3,or-tools_cp-sat-free,SC,2007,4940,19.58217194991389,16.5,1994.3365384615386
zephyrus-2016,MIN,12__10__10__3,or-tools_cp-sat-ls-free,S,1200000,4940,9,16.5,301766.2163461539
zephyrus-2016,MIN,12__10__10__3,picatsat-free,SC,3639,4940,18.377637114119434,16.5,2321.350961538462
zephyrus-2016,MIN,12__10__10__3,pumpkin-free,SC,2348,4940,19.58217194991389,16.5,2217.961538461538
zephyrus-2016,MIN,12__10__10__3,qiuqi-mixsolver-free,S,1200000,4940,9,16.5,302347.5
zephyrus-2016,MIN,12__10__10__3,sabori_csp-free,SC,1021540,4940,11.060214632566803,16.5,257445.6826923077
zephyrus-2016,MIN,12__10__10__3,scip-free,SC,5447,4940,16.893936229462547,16.5,4063.0096153846157
zephyrus-2016,MIN,12__10__10__3,sicstus_prolog-free,S,1200000,5200,7,7,324661.96153846156
zephyrus-2016,MIN,12__10__10__3,thornbill-free,SC,10587,4940,15.10918179783359,16.5,4901.7067307692305
zephyrus-2016,MIN,12__10__10__3,yuck-free,S,1200000,4940,9,16.5,305404.3846153846
zephyrus-2016,MIN,12__6__10__3,atlantis-free,UNK,1200000, ,0,0,1200000
zephyrus-2016,MIN,12__6__10__3,cbc-free,SC,30546,1820,14.000105856821426,16.5,25129.401315789473
zephyrus-2016,MIN,12__6__10__3,choco-solver__cp_-free,SC,13346,1820,15.274369245471567,16.5,6647.664473684212
zephyrus-2016,MIN,12__6__10__3,choco-solver__cp_lcg_-free,SC,8047,1820,16.230145487337204,16.5,5717.967105263158
zephyrus-2016,MIN,12__6__10__3,chuffed-free,SC,1785,1820,21.49816521590715,16.5,1785
zephyrus-2016,MIN,12__6__10__3,cp_optimizer-free,ERR, , ,0,0,1200000
zephyrus-2016,MIN,12__6__10__3,cplex-free,SC,2699,1820,19.69678659286593,16.5,2225.2631578947367
zephyrus-2016,MIN,12__6__10__3,crusher-free,UNK,1200000, ,0,0,1200000
zephyrus-2016,MIN,12__6__10__3,gecode-fd,UNK,1200000, ,0,0,1200000
zephyrus-2016,MIN,12__6__10__3,gecode___scheduling_portfolio__experimental_-free,UNK,1200000, ,0,0,1200000
zephyrus-2016,MIN,12__6__10__3,gurobi_12-free,SC,1911,1820,21.49816521590715,16.5,1716.3947368421054
zephyrus-2016,MIN,12__6__10__3,highs-free,SC,2479,1820,19.69678659286593,16.5,2017.4934210526317
zephyrus-2016,MIN,12__6__10__3,huub-free,SC,1548,1820,21.49816521590715,16.5,1548
